algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_pivot_energy,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_safe,hybrid_raw_energy,hybrid_raw_max_cost,hybrid_raw_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_max_cost,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_compatible_edges,pivot_competitive_candidates,pivot_conditioning_input_points,pivot_conditioning_max_deviation,pivot_conditioning_observed_deviation,pivot_conditioning_output_points,pivot_conditioning_safety_rejections,pivot_conditioning_shortcuts,pivot_corner_search,pivot_corners,pivot_dp_states,pivot_evaluations,pivot_fallback,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pivots,pivot_rejections,pivot_runtime_s,pivot_search_mode,pivot_segment_margin,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.003,2.764688719521813,0.015429408320130778,0.0046110668989701314,,0.3805829738865411,0.23390290478282266,0.2474873771031409,0,153,2.76469,0,177,True,9.83405,253,True,safety_gain_within_energy_budget,pivot_g2,1.82847,202,True,2.9226664431629423,adaptive_hybrid_fixed,0.05,147,56d5b89bd019b4189e5c0775086db58164d58e720e44d3c4b534c1db4aaaafcc,4.558397801398287,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,ThetaStar,03c013c9c406e0b379af4e678b55a6003f06ff28122680f57659004b4cd16d66,93,7e8cbd5fd26fa47f920f6d64ae903dd2aa039a33f47dcac543b484833e91b388,0,1,lower_left_diagonal,True,2.764688719521813,2.9226664431629423,4.558397801398287,1,0.008855654999933904
0.006,3.7560247129436415,0.009462760220941259,0.004070533134481202,,0.37930988944302985,0.2474873771031409,0.2474873771031409,0,156,3.75602,0,177,True,9.83405,253,True,safety_gain_within_energy_budget,pivot_g2,1.82847,202,True,4.290806311063853,adaptive_hybrid,0.05,150,5ea8da431d6f3580a5c4652ff97ceb99aaaaaaea722e56ea3969564565724e1d,4.563167053871897,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,ThetaStar,03c013c9c406e0b379af4e678b55a6003f06ff28122680f57659004b4cd16d66,93,7e8cbd5fd26fa47f920f6d64ae903dd2aa039a33f47dcac543b484833e91b388,0,1,lower_left_diagonal,True,3.7560247129436415,4.290806311063853,4.563167053871897,1,0.015739936999580095
0.0,1.7763614716181782e-12,6.938893903907228e-18,5.723103233284416e-19,,0.7140896970626842,0.6447181959844944,0.7146446715897079,0,292,,,,,,,,,,,,,5.9604738034203535e-06,raw,0.05,147,f928b93eeb2bab4abf5e561cf92b81c632df5f52a725714f41e012da37f82b8d,7.299999947845938,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,8a8523c4985a426ecf82ee9025748e40c60054dc259297fd866a1e88b0720812,147,f928b93eeb2bab4abf5e561cf92b81c632df5f52a725714f41e012da37f82b8d,0,1,straight_lower_aisle,True,1.7763614716181782e-12,5.9604738034203535e-06,7.299999947845938,1,0.0036727639999298844
0.0,2.545225142629609e-14,1.0475007083954324e-08,1.119244701283359e-09,,0.714074063977416,0.6447181959844944,0.7146446715897079,0,284,,,,,,,,,,,,,4.0621426222742267e-07,simple,0.05,147,6252e3c34f3e8de06b2679670174ce5933b60ddf0cfb061c25722364e10381b5,7.2999999478459365,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,8a8523c4985a426ecf82ee9025748e40c60054dc259297fd866a1e88b0720812,147,f928b93eeb2bab4abf5e561cf92b81c632df5f52a725714f41e012da37f82b8d,0,1,straight_lower_aisle,True,2.545225142629609e-14,4.0621426222742267e-07,7.2999999478459365,1,0.008226824000303168
0.0,1.6137093599993788e-13,7.0496839477129924e-09,6.212016587683662e-10,,0.714211151867157,0.6447181959844944,0.7146446715897079,0,283,,,,,,,,,,,,,1.2568492258977528e-06,savitzky_golay,0.05,147,6c0f34ad58a134556037b0e18d1bbbee8e40184f7bb2776fb7a481e43eadcb34,7.2999999478459365,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,8a8523c4985a426ecf82ee9025748e40c60054dc259297fd866a1e88b0720812,147,f928b93eeb2bab4abf5e561cf92b81c632df5f52a725714f41e012da37f82b8d,0,1,straight_lower_aisle,True,1.6137093599993788e-13,1.2568492258977528e-06,7.2999999478459365,1,0.008066202999998495
0.0,1.7763614716181782e-12,6.938893903907228e-18,5.723103233284416e-19,,0.7140896970626842,0.6447181959844944,0.7146446715897079,0,292,,,,,,,,,,,,,5.9604738034203535e-06,constrained,0.05,147,f928b93eeb2bab4abf5e561cf92b81c632df5f52a725714f41e012da37f82b8d,7.299999947845938,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,8a8523c4985a426ecf82ee9025748e40c60054dc259297fd866a1e88b0720812,147,f928b93eeb2bab4abf5e561cf92b81c632df5f52a725714f41e012da37f82b8d,0,1,straight_lower_aisle,True,1.7763614716181782e-12,5.9604738034203535e-06,7.299999947845938,1,0.007411507999677269
0.0,5.688865484455407e-26,1.4799098391193866e-08,8.529820412649114e-09,,0.713855627244483,0.6447181959844944,0.7146446715897079,0,147,,,,,,,,,,,,,1.776356839503667e-13,pivot_g2_fixed,0.05,147,d0c4b934cab7e7bc2ba152c5bc2239287818340c65b220f11c7ffa9fdb4743a0,7.299999947845936,0,0,147,0.04,1.47991e-08,2,0,1,[],0,0,0,none,0,0,0.0,200,0,147,0,{},0.000240378,fixed,0.05,0,0,Smac2D,8a8523c4985a426ecf82ee9025748e40c60054dc259297fd866a1e88b0720812,147,f928b93eeb2bab4abf5e561cf92b81c632df5f52a725714f41e012da37f82b8d,0,1,straight_lower_aisle,True,5.688865484455407e-26,1.776356839503667e-13,7.299999947845936,1,0.007830825999917579
0.0,5.688865484455407e-26,1.4799098391193866e-08,8.529820412649114e-09,,0.713855627244483,0.6447181959844944,0.7146446715897079,0,147,,,,,,,,,,,,,1.776356839503667e-13,pivot_g2,0.05,147,d0c4b934cab7e7bc2ba152c5bc2239287818340c65b220f11c7ffa9fdb4743a0,7.299999947845936,0,0,147,0.04,1.47991e-08,2,0,1,[],0,0,0,none,0,0,0.0,200,0,147,0,{},0.000238148,adaptive,0.05,0,0,Smac2D,8a8523c4985a426ecf82ee9025748e40c60054dc259297fd866a1e88b0720812,147,f928b93eeb2bab4abf5e561cf92b81c632df5f52a725714f41e012da37f82b8d,0,1,straight_lower_aisle,True,5.688865484455407e-26,1.776356839503667e-13,7.299999947845936,1,0.007616905000304541
0.0,2.545225142629609e-14,1.0475007083954324e-08,1.119244701283359e-09,,0.714074063977416,0.6447181959844944,0.7146446715897079,0,284,5.68887e-26,0,0,True,1.77636e-12,0,True,simple_default,simple,2.54523e-14,0,True,4.0621426222742267e-07,adaptive_hybrid_fixed,0.05,147,6252e3c34f3e8de06b2679670174ce5933b60ddf0cfb061c25722364e10381b5,7.2999999478459365,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,8a8523c4985a426ecf82ee9025748e40c60054dc259297fd866a1e88b0720812,147,f928b93eeb2bab4abf5e561cf92b81c632df5f52a725714f41e012da37f82b8d,0,1,straight_lower_aisle,True,2.545225142629609e-14,4.0621426222742267e-07,7.2999999478459365,1,0.0076658329999190755
0.0,2.545225142629609e-14,1.0475007083954324e-08,1.119244701283359e-09,,0.714074063977416,0.6447181959844944,0.7146446715897079,0,284,5.68887e-26,0,0,True,1.77636e-12,0,True,simple_default,simple,2.54523e-14,0,True,4.0621426222742267e-07,adaptive_hybrid,0.05,147,6252e3c34f3e8de06b2679670174ce5933b60ddf0cfb061c25722364e10381b5,7.2999999478459365,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,8a8523c4985a426ecf82ee9025748e40c60054dc259297fd866a1e88b0720812,147,f928b93eeb2bab4abf5e561cf92b81c632df5f52a725714f41e012da37f82b8d,0,1,straight_lower_aisle,True,2.545225142629609e-14,4.0621426222742267e-07,7.2999999478459365,1,0.007545754000148008
0.0,2.1819209759956406,2.220446049250313e-16,1.0356243867005507e-16,,0.3434433126448143,0.17677669793081488,0.18825146149581692,0,133,,,,,,,,,,,,,1.797632391790583,raw,0.05,65,61777c527f8610f59537068c8bc4911901836a9ff4ed7e8010b63dc4224f805d,3.7647601428316064,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,637695bbf6b8e0cb90aae2fba047db1b3bb3a0d8cd6c47ae4f777c1e4ec7cfbf,77,61777c527f8610f59537068c8bc4911901836a9ff4ed7e8010b63dc4224f805d,0,1,crate_detour,True,2.1819209759956406,1.797632391790583,3.7647601428316064,1,0.00342084000021714
0.0,1.5660426962566545,0.02021897382203004,0.009319393463723387,,0.33516913822528216,0.17079994476667312,0.17079994476667312,0,132,,,,,,,,,,,,,1.4593007798793305,simple,0.05,65,bdcd0980d819acff943d1f1fe81539c5ce3975728237d1bb2a592b2530d6b577,3.7406577698396504,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,637695bbf6b8e0cb90aae2fba047db1b3bb3a0d8cd6c47ae4f777c1e4ec7cfbf,76,61777c527f8610f59537068c8bc4911901836a9ff4ed7e8010b63dc4224f805d,0,1,crate_detour,True,1.5660426962566545,1.4593007798793305,3.7406577698396504,1,0.006630041999869718
0.003,2.02038559696047,0.002038450533778569,0.0005745155233001386,,0.3453670992547734,0.17677669793081488,0.18825146149581692,0,133,,,,,,,,,,,,,1.7165402151221478,savitzky_golay,0.05,65,468b5cc318caf16e073e0feeaf9a1595a5077be3d12ab68ca5eba37c57660e10,3.7640299826501,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,637695bbf6b8e0cb90aae2fba047db1b3bb3a0d8cd6c47ae4f777c1e4ec7cfbf,77,61777c527f8610f59537068c8bc4911901836a9ff4ed7e8010b63dc4224f805d,0,1,crate_detour,True,2.02038559696047,1.7165402151221478,3.7640299826501,1,0.006411563999790815
0.006,2.7583831451326115,0.05677465376355396,0.026801635810930837,,0.36843199763433837,0.23390290478282266,0.2474873771031409,0,127,,,,,,,,,,,,,2.5539488621235353,constrained,0.05,65,5727448598eaa555247f1da9aeec11edfc6360a3c8385c8e0ddf4d8cc8144d29,3.8331426084465225,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,637695bbf6b8e0cb90aae2fba047db1b3bb3a0d8cd6c47ae4f777c1e4ec7cfbf,78,61777c527f8610f59537068c8bc4911901836a9ff4ed7e8010b63dc4224f805d,0,1,crate_detour,True,2.7583831451326115,2.5539488621235353,3.8331426084465225,1,0.008041840999794658
0.006,2.7763876785138213,0.01750045111095904,0.00969714436925534,,0.3108985019599601,0.17677669793081488,0.17677669793081488,0,159,,,,,,,,,,,,,2.797772248881094,pivot_g2_fixed,0.05,151,e2965ae7edef524ab467a2ad9f9ff6caf9e95580c8963d81efe6cf8da704b2fa,3.746653785743197,0,32,65,0.04,0.0176831,8,0,7,"[{'index': 0, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.12424, 'selected_score': 0.85}, {'index': 1, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.115491, 'selected_score': 0.825}, {'index': 2, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.124129, 'selected_score': 0.780335}, {'index': 3, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.062748, 'selected_score': 1}, {'index': 4, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.104362, 'selected_score': 0.925728}, {'index': 5, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.4, 'selected_trim': 0.0828567, 'selected_score': 0.780295}]",6,0,54,none,6,0,0.0,200,0.860226,151,0,"{'angular acceleration iteration did not converge': 6, 'transition would overlap an adjacent corner window': 15}",0.00382035,fixed,0.05,0,33,Smac2D,637695bbf6b8e0cb90aae2fba047db1b3bb3a0d8cd6c47ae4f777c1e4ec7cfbf,76,61777c527f8610f59537068c8bc4911901836a9ff4ed7e8010b63dc4224f805d,0,1,crate_detour,True,2.7763876785138213,2.797772248881094,3.746653785743197,1,0.007262322999849857
0.009000000000000001,4.291361054594732,0.01751592755851181,0.009638963525624648,,0.3024748814438913,0.17677669793081488,0.18653024696106663,0,178,,,,,,,,,,,,,4.8691852820298935,pivot_g2,0.05,166,615ee5c35911f1427e1335fc972ddeaa05c61632d3e1691c65e08be893562695,3.7491393881965087,124,92,65,0.04,0.0176831,8,0,7,"[{'index': 0, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00828266, 'trim_max': 0.12424, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.12424, 'selected_score': 0.18718}, {'index': 1, 'radius_min': 0.1, 'radius_max': 1.37722, 'trim_min': 0.0230983, 'trim_max': 0.318115, 'evaluations': 20, 'safe_feasible': 16, 'states': 6, 'selected_radius': 0.227722, 'selected_trim': 0.0525999, 'selected_score': 0.687509}, {'index': 2, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0165505, 'trim_max': 0.248258, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.485, 'selected_trim': 0.0802699, 'selected_score': 0.498173}, {'index': 3, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0041832, 'trim_max': 0.062748, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.062748, 'selected_score': 0.144388}, {'index': 4, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.013915, 'trim_max': 0.208725, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.208725, 'selected_score': 0.284598}, {'index': 5, 'radius_min': 0.1, 'radius_max': 1.27178, 'trim_min': 0.0207142, 'trim_max': 0.263438, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}]",6,36,111,none,5,1,0.4085061743933186,200,0.36037,166,1,"{'angular acceleration iteration did not converge': 9, 'transition requires a reversing inner wheel': 8}",0.00847589,adaptive,0.05,0.4085061743933186,94,Smac2D,637695bbf6b8e0cb90aae2fba047db1b3bb3a0d8cd6c47ae4f777c1e4ec7cfbf,77,61777c527f8610f59537068c8bc4911901836a9ff4ed7e8010b63dc4224f805d,0,1,crate_detour,True,2.59927139813078,4.8691852820298935,3.750175092397468,2,0.013083265000204847
0.003,1.5660426962566545,0.02021897382203004,0.009319393463723387,,0.33516913822528216,0.17079994476667312,0.17079994476667312,0,132,2.77639,0,251,True,2.18192,214,True,simple_default,simple,1.56604,228,True,1.4593007798793305,adaptive_hybrid_fixed,0.05,65,bdcd0980d819acff943d1f1fe81539c5ce3975728237d1bb2a592b2530d6b577,3.7406577698396504,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,637695bbf6b8e0cb90aae2fba047db1b3bb3a0d8cd6c47ae4f777c1e4ec7cfbf,76,61777c527f8610f59537068c8bc4911901836a9ff4ed7e8010b63dc4224f805d,0,1,crate_detour,True,1.5660426962566545,1.4593007798793305,3.7406577698396504,1,0.006058102999759285
0.009000000000000001,1.5660426962566545,0.02021897382203004,0.009319393463723387,,0.33516913822528216,0.17079994476667312,0.17079994476667312,0,132,2.59927,1,251,True,2.18192,214,True,simple_default,simple,1.56604,228,True,1.4593007798793305,adaptive_hybrid,0.05,65,bdcd0980d819acff943d1f1fe81539c5ce3975728237d1bb2a592b2530d6b577,3.7406577698396504,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,637695bbf6b8e0cb90aae2fba047db1b3bb3a0d8cd6c47ae4f777c1e4ec7cfbf,76,61777c527f8610f59537068c8bc4911901836a9ff4ed7e8010b63dc4224f805d,0,1,crate_detour,True,1.5660426962566545,1.4593007798793305,3.7406577698396504,1,0.022052187000099366
0.003,3.131674669173375,2.220446049250313e-16,4.714400860585595e-17,,0.3535806377797778,0.11464466264901119,0.11464466264901119,0,125,,,,,,,,,,,,,2.20471931966471,raw,0.05,61,df142b2c625d810c40c650cd048238821df1bf8d955799fb5034a1f207d46c31,3.438308875886787,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,051b82ba75070d22b2226315ae66c1055d853938029178911cfdb6490360848a,70,df142b2c625d810c40c650cd048238821df1bf8d955799fb5034a1f207d46c31,0,1,vertical_rack_detour,True,3.131674669173375,2.20471931966471,3.438308875886787,1,0.0033878889998959494
0.0,1.8859832356267618,0.02056907080748049,0.011035373980557631,,0.3487356224901545,0.10606601875848895,0.10606601875848895,0,125,,,,,,,,,,,,,1.4608732608365156,simple,0.05,61,aa41742da0f9f5b996e8b8b5ea8e7e12286610ed16421ba11365e5581aba5b83,3.406449802613775,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,051b82ba75070d22b2226315ae66c1055d853938029178911cfdb6490360848a,70,df142b2c625d810c40c650cd048238821df1bf8d955799fb5034a1f207d46c31,0,1,vertical_rack_detour,True,1.8859832356267618,1.4608732608365156,3.406449802613775,1,0.007375423000212322
0.0,3.0364525414968018,0.0017333828607089155,0.00045509279823130976,,0.341013489352439,0.11464466264901119,0.11464466264901119,0,122,,,,,,,,,,,,,2.2114041962821887,savitzky_golay,0.05,61,9de694f3ec43199d041e0a2e128327181848f1a95223608b41ac2a6099109e37,3.437273894814936,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,051b82ba75070d22b2226315ae66c1055d853938029178911cfdb6490360848a,70,df142b2c625d810c40c650cd048238821df1bf8d955799fb5034a1f207d46c31,0,1,vertical_rack_detour,True,3.0364525414968018,2.2114041962821887,3.437273894814936,1,0.005994678000206477
0.003,4.486416959279937,0.05784081507203476,0.031923538729270784,,0.3839355060324221,0.16464466339406925,0.16464466339406925,0,118,,,,,,,,,,,,,2.7516302943050586,constrained,0.05,61,123defaf9a2c5e2756eda07bbdb9ec75301af2a1b43c2b0385732d367ba4fc33,3.5107824066251854,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,051b82ba75070d22b2226315ae66c1055d853938029178911cfdb6490360848a,72,df142b2c625d810c40c650cd048238821df1bf8d955799fb5034a1f207d46c31,0,1,vertical_rack_detour,True,4.486416959279937,2.7516302943050586,3.5107824066251854,1,0.006568110999978671
0.003,2.507181012127658,0.033920608281431536,0.01799985471883354,,0.27888499526163807,0.06464466190395313,0.06464466190395313,0,218,,,,,,,,,,,,,1.8590923541426745,pivot_g2_fixed,0.05,213,b513ae15d4cf262fccc02cf3fa1097d22ad4589a910106faa60729b130747678,3.3945309258396783,0,26,61,0.04,0.0335029,7,0,6,"[{'index': 0, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.6, 'selected_trim': 0.11386, 'selected_score': 0.909778}, {'index': 1, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 6, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.230527, 'selected_score': 0.993966}, {'index': 2, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.167449, 'selected_score': 1}, {'index': 3, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.215854, 'selected_score': 1}, {'index': 4, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.14747, 'selected_score': 0.85}]",5,0,45,none,5,0,0.0,200,0.950749,213,0,"{'angular acceleration iteration did not converge': 3, 'transition would overlap an adjacent corner window': 10}",0.00308029,fixed,0.05,0,32,Smac2D,051b82ba75070d22b2226315ae66c1055d853938029178911cfdb6490360848a,69,df142b2c625d810c40c650cd048238821df1bf8d955799fb5034a1f207d46c31,0,1,vertical_rack_detour,True,2.507181012127658,1.8590923541426745,3.3945309258396783,1,0.00946247100000619
0.012,1.8722581196908177,0.06289170300536068,0.028563945775571496,,0.28149042967941473,0.06464466190395313,0.06464466190395313,0,293,,,,,,,,,,,,,3.388478321179165,pivot_g2,0.05,288,6c2ef5b4f195db26788c771eefab6967e29fad51cfe82468b14c73dc3d5096db,3.3702745108577763,112,81,61,0.04,0.0335029,7,0,6,"[{'index': 0, 'radius_min': 0.1, 'radius_max': 1.39151, 'trim_min': 0.0189766, 'trim_max': 0.26406, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 1.39151, 'selected_trim': 0.26406, 'selected_score': 0.199808}, {'index': 1, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0307369, 'trim_max': 0.461054, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.461054, 'selected_score': 0.404164}, {'index': 2, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0111633, 'trim_max': 0.167449, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.17, 'selected_trim': 0.0189776, 'selected_score': 0.624902}, {'index': 3, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0287805, 'trim_max': 0.431708, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.431708, 'selected_score': 0.394367}, {'index': 4, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00983133, 'trim_max': 0.14747, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.36, 'selected_trim': 0.133706, 'selected_score': 0.18059}]",5,30,100,none,5,0,0.0,200,0.360766,288,0,"{'angular acceleration iteration did not converge': 5, 'transition requires a reversing inner wheel': 7}",0.0120612,adaptive,0.05,0,88,Smac2D,051b82ba75070d22b2226315ae66c1055d853938029178911cfdb6490360848a,69,df142b2c625d810c40c650cd048238821df1bf8d955799fb5034a1f207d46c31,0,1,vertical_rack_detour,True,1.8722581196908177,3.388478321179165,3.3702745108577763,1,0.017868386000372993
0.003,1.8859832356267618,0.02056907080748049,0.011035373980557631,,0.3487356224901545,0.10606601875848895,0.10606601875848895,0,125,2.50718,0,253,True,3.13167,253,True,simple_default,simple,1.88598,253,True,1.4608732608365156,adaptive_hybrid_fixed,0.05,61,aa41742da0f9f5b996e8b8b5ea8e7e12286610ed16421ba11365e5581aba5b83,3.406449802613775,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,051b82ba75070d22b2226315ae66c1055d853938029178911cfdb6490360848a,70,df142b2c625d810c40c650cd048238821df1bf8d955799fb5034a1f207d46c31,0,1,vertical_rack_detour,True,1.8859832356267618,1.4608732608365156,3.406449802613775,1,0.005823500000133208
0.009000000000000001,1.8859832356267618,0.02056907080748049,0.011035373980557631,,0.3487356224901545,0.10606601875848895,0.10606601875848895,0,125,1.87226,0,253,True,3.13167,253,True,simple_default,simple,1.88598,253,True,1.4608732608365156,adaptive_hybrid,0.05,61,aa41742da0f9f5b996e8b8b5ea8e7e12286610ed16421ba11365e5581aba5b83,3.406449802613775,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,051b82ba75070d22b2226315ae66c1055d853938029178911cfdb6490360848a,70,df142b2c625d810c40c650cd048238821df1bf8d955799fb5034a1f207d46c31,0,1,vertical_rack_detour,True,1.8859832356267618,1.4608732608365156,3.406449802613775,1,0.012580783999965206
0.0,3.803889761592728,2.220446049250313e-16,6.276133595630801e-17,,0.3912835901839702,0.2146446641391273,0.2146446641391273,0,228,,,,,,,,,,,,,2.3025184646760852,raw,0.05,117,b455d55ef709413e0a835204705c8313fd80ee4eb328f3db03c30b53a417d874,6.200810361806175,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,a9d17c8140f1653690c508d0376e53ad7e8e673638e7b854c2f302993ca45111,126,b455d55ef709413e0a835204705c8313fd80ee4eb328f3db03c30b53a417d874,0,1,horizontal_rack_detour,True,3.803889761592728,2.3025184646760852,6.200810361806175,1,0.0034288460001334897
0.003,2.579176780513469,0.023168839965832678,0.00866813717309823,,0.38965144673795415,0.17677669793081488,0.2146446641391273,0,222,,,,,,,,,,,,,1.7716192128290371,simple,0.05,117,b723c8188f1939a740cce4fb33cec74ea7252e03749f595fae63cf9a66156fb5,6.162473908540635,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,a9d17c8140f1653690c508d0376e53ad7e8e673638e7b854c2f302993ca45111,125,b455d55ef709413e0a835204705c8313fd80ee4eb328f3db03c30b53a417d874,0,1,horizontal_rack_detour,True,2.579176780513469,1.7716192128290371,6.162473908540635,1,0.00592719800033592
0.0,3.533809402502569,0.0020144047931959256,0.0005359693865030117,,0.38978338219238146,0.2146446641391273,0.2146446641391273,0,229,,,,,,,,,,,,,2.1780451308581434,savitzky_golay,0.05,117,4d54f2e8c3a7a3f2c8d73f992fedfd92dd4048ba2927703890ec4402f2565d54,6.199512211045696,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,a9d17c8140f1653690c508d0376e53ad7e8e673638e7b854c2f302993ca45111,126,b455d55ef709413e0a835204705c8313fd80ee4eb328f3db03c30b53a417d874,0,1,horizontal_rack_detour,True,3.533809402502569,2.1780451308581434,6.199512211045696,1,0.00798660899999959
0.009000000000000001,4.045098072294161,0.026677512491462448,0.008238715171731841,,0.400648775299837,0.23390290478282266,0.23390290478282266,0,211,,,,,,,,,,,,,2.3551037308054155,constrained,0.05,117,fa89750bda3fddd958d8ed18803bb9069993be944bbaf75a646e32b5fd464cea,6.224713452899821,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,a9d17c8140f1653690c508d0376e53ad7e8e673638e7b854c2f302993ca45111,126,b455d55ef709413e0a835204705c8313fd80ee4eb328f3db03c30b53a417d874,0,1,horizontal_rack_detour,True,4.045098072294161,2.3551037308054155,6.224713452899821,1,0.011382615999991685
