algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_pivot_energy,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_safe,hybrid_raw_energy,hybrid_raw_max_cost,hybrid_raw_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_max_cost,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_compatible_edges,pivot_competitive_candidates,pivot_conditioned_polyline,pivot_conditioning_input_points,pivot_conditioning_max_deviation,pivot_conditioning_observed_deviation,pivot_conditioning_output_points,pivot_conditioning_safety_rejections,pivot_conditioning_shortcuts,pivot_corner_search,pivot_corners,pivot_dp_states,pivot_evaluations,pivot_fallback,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pivots,pivot_rejections,pivot_runtime_s,pivot_search_mode,pivot_segment_margin,pivot_selected_stitch_rejection,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.003,2.4511244721750374,0.04934196727611044,0.02380961855968234,,0.2600039404168076,0.06464466190395313,0.06464466190395313,0,165,,,,,,,,,,,,,3.792358687868316,pivot_g2_fixed,0.05,158,c365ff73b663c97bd418443c0ff81049bfdc0e5dff6ba9f6295ffb7fe61eaf1a,3.4305091133011034,0,18,"[[-2.5, 2.8], [-1.59996, 3.43123], [-0.712733, 3.53232], [-0.438453, 3.52193], [0.5, 2.8]]",138,0.075,0.0474488,5,0,4,"[{'index': 0, 'x': -1.59996, 'y': 3.43123, 'turn_angle': -0.498182, 'incoming_length': 1.09933, 'outgoing_length': 0.892971, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 9, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.381561, 'selected_score': 1}, {'index': 1, 'x': -0.712733, 'y': 3.53232, 'turn_angle': -0.151297, 'incoming_length': 0.892971, 'outgoing_length': 0.274476, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.11369, 'selected_score': 1}, {'index': 2, 'x': -0.438453, 'y': 3.52193, 'turn_angle': -0.617871, 'incoming_length': 0.274476, 'outgoing_length': 1.18401, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.3, 'selected_trim': 0.0957463, 'selected_score': 0.9}]",3,0,27,none,3,0,0.0,200,0.966667,158,0,"{'angular acceleration iteration did not converge': 2, 'transition would overlap an adjacent corner window': 7}",0.00258385,fixed,0.05,,0,18,NavFnAStar,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,70,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,0,1,vertical_rack_detour,True,2.4511244721750374,3.792358687868316,3.4305091133011034,1,0.009784030999981042
0.009000000000000001,2.7585006926409603,0.04934196727611044,0.02380133494663658,,0.2593317293127029,0.06464466190395313,0.06464466190395313,0,166,,,,,,,,,,,,,4.540095076515614,pivot_g2,0.05,159,ac2a4fc18382d9cdebe4cdd72ec3458012a018eb0eeef1c8c0e82577eb2e2c16,3.4313551263100774,48,50,"[[-2.5, 2.8], [-1.59996, 3.43123], [-0.712733, 3.53232], [-0.438453, 3.52193], [0.5, 2.8]]",138,0.075,0.0474488,5,0,4,"[{'index': 0, 'x': -1.59996, 'y': 3.43123, 'turn_angle': -0.498182, 'incoming_length': 1.09933, 'outgoing_length': 0.892971, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0254374, 'trim_max': 0.381561, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.381561, 'selected_score': 0.376573}, {'index': 1, 'x': -0.712733, 'y': 3.53232, 'turn_angle': -0.151297, 'incoming_length': 0.892971, 'outgoing_length': 0.274476, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00757933, 'trim_max': 0.11369, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.11369, 'selected_score': 0.25038}, {'index': 2, 'x': -0.438453, 'y': 3.52193, 'turn_angle': -0.617871, 'incoming_length': 0.274476, 'outgoing_length': 1.18401, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 0.860011, 'trim_min': 0.0319154, 'trim_max': 0.274476, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.252002, 'selected_trim': 0.0804276, 'selected_score': 0.755788}]",3,18,60,none,3,0,0.0,200,0.460914,159,0,"{'angular acceleration iteration did not converge': 3, 'transition requires a reversing inner wheel': 4}",0.00900008,adaptive,0.05,,0,53,NavFnAStar,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,70,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,0,1,vertical_rack_detour,True,2.7585006926409603,4.540095076515614,3.4313551263100774,1,0.016428466999968805
0.006,4.377582427499444,0.016696120907306225,0.003584393593011107,,0.36733570593216974,0.11464466264901119,0.11464466264901119,0,150,2.45112,0,253,True,19.2739,253,True,simple_default,simple,4.37758,253,True,5.5453013946408625,adaptive_hybrid_fixed,0.05,138,e75249b678614a610aa403a02fbd341ba5a36b6af81d748442f36947d4ecd24c,3.451128814924107,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,71,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,0,1,vertical_rack_detour,True,4.377582427499444,5.5453013946408625,3.451128814924107,1,0.013020671000049333
0.012,4.377582427499444,0.016696120907306225,0.003584393593011107,,0.36733570593216974,0.11464466264901119,0.11464466264901119,0,150,2.7585,0,253,True,19.2739,253,True,simple_default,simple,4.37758,253,True,5.5453013946408625,adaptive_hybrid,0.05,138,e75249b678614a610aa403a02fbd341ba5a36b6af81d748442f36947d4ecd24c,3.451128814924107,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,71,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,0,1,vertical_rack_detour,True,4.377582427499444,5.5453013946408625,3.451128814924107,1,0.021011759999964852
0.0,101.8821277049117,4.440892098500626e-16,6.036540181301671e-17,,0.5540168380510849,0.16464466339406925,0.2146446641391273,0,254,,,,,,,,,,,,,21.85241000672994,raw,0.05,249,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,6.207132352223753,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,126,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,0,1,horizontal_rack_detour,True,101.8821277049117,21.85241000672994,6.207132352223753,1,0.008030484999835608
0.0,7.475682098443688,0.015481684015920405,0.003930933609591634,,0.52876935926301,0.25619225950049973,0.25619225950049973,0,259,,,,,,,,,,,,,4.808838692059182,simple,0.05,249,b3357ab09915ca7ac5ed353eec9dda1d0c2222dcb10739317dd6662dd39ab5a2,6.140585471679679,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,124,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,0,1,horizontal_rack_detour,True,7.475682098443688,4.808838692059182,6.140585471679679,1,0.011581264000142255
0.0,33.61699913609234,0.007370372294872326,0.001766181143558224,,0.49642064551284015,0.2146446641391273,0.23390290478282266,0,300,,,,,,,,,,,,,10.101780757798043,savitzky_golay,0.05,249,5f753bef74a3484a17ccd2fcf1abd99fcf71a5c04078bb3a9518476706a1e2a8,6.174361094394669,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,125,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,0,1,horizontal_rack_detour,True,33.61699913609234,10.101780757798043,6.174361094394669,1,0.01028084499967008
0.027000000000000003,58.363768604723475,0.006082740208934133,0.0014233319490770887,,0.48716942541053976,0.16464466339406925,0.23390290478282266,0,317,,,,,,,,,,,,,15.849721612495127,constrained,0.05,249,1767a72232186a3c5ef4ed44f7c03ef78695c85134409ebf8ea855e690f016e0,6.193397945942236,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,126,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,0,1,horizontal_rack_detour,True,58.363768604723475,15.849721612495127,6.193397945942236,1,0.036246029999801976
0.003,3.474145943271054,0.04725785816145316,0.02101727534971074,,0.4819908446202832,0.2474873771031409,0.2474873771031409,0,222,,,,,,,,,,,,,2.9357795342790665,pivot_g2_fixed,0.05,216,869a71dd88fdeeb0147ac6e7b64e3d087e3e984306ac7b65927186151c64c950,6.112425490256758,0,23,"[[8.9407e-08, -2.8], [0.667371, -2.7057], [2.79968, -2.07814], [4.01734, -2.00095], [4.31815, -1.7077], [4.57608, -0.568177], [4.8, -0.2]]",249,0.075,0.0600051,7,0,6,"[{'index': 0, 'x': 0.667371, 'y': -2.7057, 'turn_angle': 0.145856, 'incoming_length': 0.674, 'outgoing_length': 2.22274, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.109586, 'selected_score': 1}, {'index': 1, 'x': 2.79968, 'y': -2.07814, 'turn_angle': -0.22292, 'incoming_length': 2.22274, 'outgoing_length': 1.22011, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.167886, 'selected_score': 1}, {'index': 2, 'x': 4.01734, 'y': -2.00095, 'turn_angle': 0.709384, 'incoming_length': 1.22011, 'outgoing_length': 0.420094, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 3, 'states': 0, 'selected_radius': 0.4, 'selected_trim': 0.148142, 'selected_score': 0.9}, {'index': 3, 'x': 4.31815, 'y': -1.7077, 'turn_angle': 0.575503, 'incoming_length': 0.420094, 'outgoing_length': 1.16835, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.6, 'selected_trim': 0.177579, 'selected_score': 1}, {'index': 4, 'x': 4.57608, 'y': -0.568177, 'turn_angle': -0.323815, 'incoming_length': 1.16835, 'outgoing_length': 0.430923, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 6, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.122503, 'selected_score': 0.876693}]",5,0,45,none,5,0,0.0,200,0.955339,216,0,"{'angular acceleration iteration did not converge': 6, 'transition would overlap an adjacent corner window': 11}",0.00445189,fixed,0.05,timing_or_segment_margin,0,28,NavFnAStar,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,124,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,0,1,horizontal_rack_detour,True,3.474145943271054,2.9357795342790665,6.112425490256758,1,0.0166524319997734
0.012,5.401694068385208,0.047257858161452726,0.021029678515843763,,0.4977649525795521,0.2474873771031409,0.25619225950049973,0,238,,,,,,,,,,,,,4.630746255827845,pivot_g2,0.05,232,62a10600a5c1cfc3ff34deb0725a546b865f3314232d504112f60b8a3b72fa8c,6.119649643948577,112,80,"[[8.9407e-08, -2.8], [0.667371, -2.7057], [2.79968, -2.07814], [4.01734, -2.00095], [4.31815, -1.7077], [4.57608, -0.568177], [4.8, -0.2]]",249,0.075,0.0600051,7,0,6,"[{'index': 0, 'x': 0.667371, 'y': -2.7057, 'turn_angle': 0.145856, 'incoming_length': 0.674, 'outgoing_length': 2.22274, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00730574, 'trim_max': 0.109586, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.109586, 'selected_score': 0.0976242}, {'index': 1, 'x': 2.79968, 'y': -2.07814, 'turn_angle': -0.22292, 'incoming_length': 2.22274, 'outgoing_length': 1.22011, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0111924, 'trim_max': 0.167886, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.167886, 'selected_score': 0.181684}, {'index': 2, 'x': 4.01734, 'y': -2.00095, 'turn_angle': 0.709384, 'incoming_length': 1.22011, 'outgoing_length': 0.420094, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 1.1343, 'trim_min': 0.0370355, 'trim_max': 0.420094, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.255145, 'selected_trim': 0.0944943, 'selected_score': 0.723532}, {'index': 3, 'x': 4.31815, 'y': -1.7077, 'turn_angle': 0.575503, 'incoming_length': 0.420094, 'outgoing_length': 1.16835, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 1.4194, 'trim_min': 0.0295966, 'trim_max': 0.420094, 'evaluations': 20, 'safe_feasible': 15, 'states': 6, 'selected_radius': 0.23194, 'selected_trim': 0.0686463, 'selected_score': 0.703663}, {'index': 4, 'x': 4.57608, 'y': -0.568177, 'turn_angle': -0.323815, 'incoming_length': 1.16835, 'outgoing_length': 0.430923, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0163337, 'trim_max': 0.245006, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.245006, 'selected_score': 0.219674}]",5,30,100,none,5,0,0.0,200,0.385235,232,0,"{'angular acceleration iteration did not converge': 9, 'transition requires a reversing inner wheel': 7}",0.0135203,adaptive,0.05,,0,84,NavFnAStar,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,124,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,0,1,horizontal_rack_detour,True,5.401694068385208,4.630746255827845,6.119649643948577,1,0.02264130000003206
0.009000000000000001,7.475682098443688,0.015481684015920405,0.003930933609591634,,0.52876935926301,0.25619225950049973,0.25619225950049973,0,259,3.47415,0,173,True,101.882,251,True,simple_default,simple,7.47568,177,True,4.808838692059182,adaptive_hybrid_fixed,0.05,249,b3357ab09915ca7ac5ed353eec9dda1d0c2222dcb10739317dd6662dd39ab5a2,6.140585471679679,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,124,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,0,1,horizontal_rack_detour,True,7.475682098443688,4.808838692059182,6.140585471679679,1,0.01791997200007245
0.024,7.475682098443688,0.015481684015920405,0.003930933609591634,,0.52876935926301,0.25619225950049973,0.25619225950049973,0,259,5.40169,0,161,True,101.882,251,True,simple_default,simple,7.47568,177,True,4.808838692059182,adaptive_hybrid,0.05,249,b3357ab09915ca7ac5ed353eec9dda1d0c2222dcb10739317dd6662dd39ab5a2,6.140585471679679,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,124,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,0,1,horizontal_rack_detour,True,7.475682098443688,4.808838692059182,6.140585471679679,1,0.04046039800005019
0.0,56.016010192764995,1.942890293094024e-16,3.8591318507370155e-17,,0.29235103655850236,0.16464466339406925,0.18825146149581692,0,207,,,,,,,,,,,,,13.692591494588108,raw,0.05,178,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,4.898626163389801,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,100,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,0,1,right_rack_detour,True,56.016010192764995,13.692591494588108,4.898626163389801,1,0.008405362999837962
0.0,5.491401303557697,0.0186117063050145,0.0042922432239772415,,0.32301133695904144,0.23390290478282266,0.25619225950049973,0,183,,,,,,,,,,,,,5.439491190921189,simple,0.05,178,549c18a11b4512e18df9f853a4ef7d0ed70655f10e2a6e728ff597427b62fa8b,4.854328330903376,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,99,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,0,1,right_rack_detour,True,5.491401303557697,5.439491190921189,4.854328330903376,1,0.009534636000353203
0.0,25.41725570177771,0.006796336807282287,0.0018544173596532797,,0.3139411414730576,0.2146446641391273,0.23390290478282266,0,222,,,,,,,,,,,,,9.263667605753264,savitzky_golay,0.05,178,5fec2e6a6bf48c290fb4fba8d7d179502759808917945b1bbab28f223707e214,4.8808198281131165,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,99,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,0,1,right_rack_detour,True,25.41725570177771,9.263667605753264,4.8808198281131165,1,0.0090195859997948
0.021,33.51230520289778,0.02145312925910048,0.009114455385845125,,0.3152152046548254,0.2146446641391273,0.23390290478282266,0,226,,,,,,,,,,,,,10.29485625071809,constrained,0.05,178,7a3d62b031ed52ee6b2db79f53653d67c14dd0712b86b3c65d6071638559badf,4.896609682882566,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,100,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,0,1,right_rack_detour,True,33.51230520289778,10.29485625071809,4.896609682882566,1,0.030278087000169762
0.003,2.875611189110475,0.06112591406204797,0.029377459301420224,,0.31171929131901016,0.2146446641391273,0.2146446641391273,0,158,,,,,,,,,,,,,2.4682024954722674,pivot_g2_fixed,0.05,153,effc7ebe98d22807f21a9ee2a55d59c17a3c0ae3ad4165bd90a0e769fedbfdb2,4.7967145419340715,0,8,"[[3.2, 5.96046e-08], [4.48609, -0.0635921], [4.98736, 0.234436], [5.2, 3.2]]",178,0.075,0.0665025,4,0,3,"[{'index': 0, 'x': 4.48609, 'y': -0.0635921, 'turn_angle': 0.585801, 'incoming_length': 1.28766, 'outgoing_length': 0.583178, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 6, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.226181, 'selected_score': 0.995574}, {'index': 1, 'x': 4.98736, 'y': 0.234436, 'turn_angle': 0.962822, 'incoming_length': 0.583178, 'outgoing_length': 2.97318, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.261203, 'selected_score': 0.85}]",2,0,18,none,2,0,0.0,200,0.922787,153,0,{'transition would overlap an adjacent corner window': 8},0.00326771,fixed,0.05,,0,10,NavFnAStar,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,97,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,0,1,right_rack_detour,True,2.875611189110475,2.4682024954722674,4.7967145419340715,1,0.01113725400000476
0.006,16.504403517753108,0.06862738674600091,0.030108094966378597,,0.30751171801612737,0.2146446641391273,0.2146446641391273,0,190,,,,,,,,,,,,,18.006473813341078,pivot_g2,0.05,174,d0c5720c5cfc636b1afc59f9ab5e3e3062ca0712c8c6bd0c5c13b2b762193f4a,4.819884288675169,8,31,"[[3.2, 5.96046e-08], [4.48609, -0.0635921], [4.98736, 0.234436], [5.2, 3.2]]",178,0.075,0.0665025,4,0,3,"[{'index': 0, 'x': 4.48609, 'y': -0.0635921, 'turn_angle': 0.585801, 'incoming_length': 1.28766, 'outgoing_length': 0.583178, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0301574, 'trim_max': 0.452361, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.452361, 'selected_score': 0.347142}, {'index': 1, 'x': 4.98736, 'y': 0.234436, 'turn_angle': 0.962822, 'incoming_length': 0.583178, 'outgoing_length': 2.97318, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 1.11633, 'trim_min': 0.0522406, 'trim_max': 0.583178, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}]",2,12,40,none,1,1,0.9628223612237138,200,0.347142,174,1,{'transition requires a reversing inner wheel': 4},0.00729217,adaptive,0.05,,0.9628223612237138,36,NavFnAStar,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,98,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,0,1,right_rack_detour,True,0.41677727223251965,0.7847711452864021,4.820833741707913,2,0.016696873000000778
0.006,5.491401303557697,0.0186117063050145,0.0042922432239772415,,0.32301133695904144,0.23390290478282266,0.25619225950049973,0,183,2.87561,0,202,True,56.016,251,True,simple_default,simple,5.4914,173,True,5.439491190921189,adaptive_hybrid_fixed,0.05,178,549c18a11b4512e18df9f853a4ef7d0ed70655f10e2a6e728ff597427b62fa8b,4.854328330903376,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,99,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,0,1,right_rack_detour,True,5.491401303557697,5.439491190921189,4.854328330903376,1,0.01589500499994756
0.009000000000000001,5.491401303557697,0.0186117063050145,0.0042922432239772415,,0.32301133695904144,0.23390290478282266,0.25619225950049973,0,183,0.416777,1,177,True,56.016,251,True,simple_default,simple,5.4914,173,True,5.439491190921189,adaptive_hybrid,0.05,178,549c18a11b4512e18df9f853a4ef7d0ed70655f10e2a6e728ff597427b62fa8b,4.854328330903376,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,99,f331278ef43395ecaca1280fe38872eca72707a9417dfaa7b4a19cb5a26da4e0,0,1,right_rack_detour,True,5.491401303557697,5.439491190921189,4.854328330903376,1,0.015405717000248842
0.0,187.9930895762142,4.440892098500626e-16,4.549597709532035e-17,,0.4195760177342491,0.11464466264901119,0.2146446641391273,0,560,,,,,,,,,,,,,26.757635456353658,raw,0.05,506,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,13.78972620938836,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,279,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,0,1,long_southwest_to_northeast,True,187.9930895762142,26.757635456353658,13.78972620938836,1,0.018123575000117853
0.003,34.53297427789828,0.026260377429877302,0.004424994464914378,,0.39878170681533665,0.11464466264901119,0.17964538882206538,0,586,,,,,,,,,,,,,11.078901839792483,simple,0.05,506,1df1baab3724a0aabda280cdda61bc3147cbbb5859f2dfb38ac9707876c31965,13.673109637620023,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,275,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,0,1,long_southwest_to_northeast,True,34.53297427789828,11.078901839792483,13.673109637620023,1,0.021846918999926856
0.0,112.79914351860997,0.016995404203328235,0.001626934761234631,,0.3790888721878914,0.11464466264901119,0.16464466339406925,0,684,,,,,,,,,,,,,25.764838024305742,savitzky_golay,0.05,506,694db2d9a577de1b89003e78cc47a30e7824b0f43c4481d2e75ab432c4ea9af7,13.75147763975927,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,277,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,0,1,long_southwest_to_northeast,True,112.79914351860997,25.764838024305742,13.75147763975927,1,0.018069818999720155
0.054000000000000006,125.60089365493104,0.020279993460446732,0.007716415862072204,,0.385627946495039,0.11464466264901119,0.1842352942480662,0,674,,,,,,,,,,,,,19.113638337701747,constrained,0.05,506,95d6f71c01fe7413bb4ce27ca7c74717c39e4726d88b8112ffd35f46f9f30677,13.785180259045529,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,NavFnAStar,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,278,ab19cbe7e87b9902fe6687156dac71a8f7467abc5ad5c7030b744466cbf14ab7,0,1,long_southwest_to_northeast,True,125.60089365493104,19.113638337701747,13.785180259045529,1,0.07324242999993658
