algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_candidate_time_budget_s,hybrid_maximum_center_cost,hybrid_pivot_energy,hybrid_pivot_maneuver_effort,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_path_length_m,hybrid_pivot_pivot_rotation_rad,hybrid_pivot_safe,hybrid_raw_energy,hybrid_raw_maneuver_effort,hybrid_raw_max_cost,hybrid_raw_path_length_m,hybrid_raw_pivot_rotation_rad,hybrid_raw_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_maneuver_effort,hybrid_simple_max_cost,hybrid_simple_path_length_m,hybrid_simple_pivot_rotation_rad,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_compatible_edges,pivot_competitive_candidates,pivot_conditioned_polyline,pivot_conditioning_input_points,pivot_conditioning_max_deviation,pivot_conditioning_observed_deviation,pivot_conditioning_oscillation_deviation,pivot_conditioning_oscillation_shortcuts,pivot_conditioning_output_points,pivot_conditioning_safety_rejections,pivot_conditioning_shortcuts,pivot_corner_search,pivot_corners,pivot_dp_states,pivot_evaluations,pivot_fallback,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pass_through_corners,pivot_pivots,pivot_rejections,pivot_runtime_s,pivot_search_mode,pivot_segment_margin,pivot_selected_stitch_rejection,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.012,4.655482174972513,0.06894553733189888,0.024281374672940795,,0.4224536568250074,0.16464466339406925,0.18825146149581692,0,678,,,,,,,,,,,,,,,,,,,,,,,,1.9144964637752409,pivot_g2_fixed,0.05,672,b89ba8970dc6d5fcb49b879fa360a63e6def31511333bb5a5c7053336ae2e9fe,14.215712283871637,0,69,"[[-5, -3], [-4.46989, -2.64337], [-3.61131, -2.33087], [-2.79825, -2.2797], [-2.30715, -2.03754], [-2.08821, -1.74564], [-1.80027, 0.142163], [-1.86409, 1.68795], [-1.58863, 2.15663], [-1.24561, 2.45478], [0.278473, 3.26562], [1.17138, 3.42693], [1.80064, 3.32797], [2.65031, 3.00162], [5, 3]]",162,0.075,0.0703794,0.15,0,15,0,14,"[{'index': 0, 'x': -4.46989, 'y': -2.64337, 'turn_angle': -0.243132, 'incoming_length': 0.638908, 'outgoing_length': 0.913683, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.183253, 'selected_score': 1}, {'index': 1, 'x': -3.61131, 'y': -2.33087, 'turn_angle': -0.286206, 'incoming_length': 0.913683, 'outgoing_length': 0.814663, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.216132, 'selected_score': 0.85}, {'index': 2, 'x': -2.79825, 'y': -2.2797, 'turn_angle': 0.395254, 'incoming_length': 0.814663, 'outgoing_length': 0.547558, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1, 'selected_trim': 0.200241, 'selected_score': 1}, {'index': 3, 'x': -2.30715, 'y': -2.03754, 'turn_angle': 0.469128, 'incoming_length': 0.547558, 'outgoing_length': 0.364886, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.6, 'selected_trim': 0.143378, 'selected_score': 1}, {'index': 4, 'x': -2.08821, 'y': -1.74564, 'turn_angle': 0.492199, 'incoming_length': 0.364886, 'outgoing_length': 1.90963, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.6, 'selected_trim': 0.150715, 'selected_score': 0.85}, {'index': 5, 'x': -1.80027, 'y': 0.142163, 'turn_angle': 0.192617, 'incoming_length': 1.90963, 'outgoing_length': 1.54711, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.144911, 'selected_score': 1}, {'index': 6, 'x': -1.86409, 'y': 1.68795, 'turn_angle': -0.572621, 'incoming_length': 1.54711, 'outgoing_length': 0.543636, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.220799, 'selected_score': 0.85}, {'index': 7, 'x': -1.58863, 'y': 2.15663, 'turn_angle': -0.323915, 'incoming_length': 0.543636, 'outgoing_length': 0.454479, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.25, 'selected_trim': 0.204235, 'selected_score': 1}, {'index': 8, 'x': -1.24561, 'y': 2.45478, 'turn_angle': -0.226586, 'incoming_length': 0.454479, 'outgoing_length': 1.72636, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.17067, 'selected_score': 0.85}, {'index': 9, 'x': 0.278473, 'y': 3.26562, 'turn_angle': -0.31021, 'incoming_length': 1.72636, 'outgoing_length': 0.907356, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.25, 'selected_trim': 0.195451, 'selected_score': 0.870829}, {'index': 10, 'x': 1.17138, 'y': 3.42693, 'turn_angle': -0.334715, 'incoming_length': 0.907356, 'outgoing_length': 0.637001, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 9, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.253407, 'selected_score': 1}, {'index': 11, 'x': 1.80064, 'y': 3.32797, 'turn_angle': -0.210727, 'incoming_length': 0.637001, 'outgoing_length': 0.910182, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.25, 'selected_trim': 0.132194, 'selected_score': 0.901548}, {'index': 12, 'x': 2.65031, 'y': 3.00162, 'turn_angle': 0.366025, 'incoming_length': 0.910182, 'outgoing_length': 2.34969, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 9, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.277626, 'selected_score': 1}]",13,0,117,none,13,0,0.0,252,0.936337,672,0,0,"{'angular acceleration iteration did not converge': 8, 'transition would overlap an adjacent corner window': 14}",0.0103559,fixed,0.05,,0,95,SmacHybrid,62667a1f79e858d428b495fc17bf9624e6fd92f883c64015f17cf579575a6a6a,286,2935e40286c2913e62c311916250c1dd57b3b932cb39b6585aa12f5842eecad4,0,1,southwest_northeast_weave,True,4.655482174972513,1.9144964637752409,14.215712283871637,1,0.022451861000263307
0.021,5.7689370653959084,0.06939716256714108,0.02426397306997818,,0.4188005054571458,0.16464466339406925,0.18825146149581692,0,680,,,,,,,,,,,,,,,,,,,,,,,,3.042426452940271,pivot_g2,0.05,674,713d4e56f6d92ee532313d6ea544db4809e48638a70821bf756dfab6e22575f4,14.220608864616706,361,210,"[[-5, -3], [-4.46989, -2.64337], [-3.61131, -2.33087], [-2.79825, -2.2797], [-2.30715, -2.03754], [-2.08821, -1.74564], [-1.80027, 0.142163], [-1.86409, 1.68795], [-1.58863, 2.15663], [-1.24561, 2.45478], [0.278473, 3.26562], [1.17138, 3.42693], [1.80064, 3.32797], [2.65031, 3.00162], [5, 3]]",162,0.075,0.0703794,0.15,0,15,0,14,"[{'index': 0, 'x': -4.46989, 'y': -2.64337, 'turn_angle': -0.243132, 'incoming_length': 0.638908, 'outgoing_length': 0.913683, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0122168, 'trim_max': 0.183253, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.183253, 'selected_score': 0.140308}, {'index': 1, 'x': -3.61131, 'y': -2.33087, 'turn_angle': -0.286206, 'incoming_length': 0.913683, 'outgoing_length': 0.814663, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0144088, 'trim_max': 0.216132, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.216132, 'selected_score': 0.220353}, {'index': 2, 'x': -2.79825, 'y': -2.2797, 'turn_angle': 0.395254, 'incoming_length': 0.814663, 'outgoing_length': 0.547558, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0200241, 'trim_max': 0.300361, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.300361, 'selected_score': 0.314854}, {'index': 3, 'x': -2.30715, 'y': -2.03754, 'turn_angle': 0.469128, 'incoming_length': 0.547558, 'outgoing_length': 0.364886, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0238963, 'trim_max': 0.358444, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.45, 'selected_trim': 0.107533, 'selected_score': 0.594511}, {'index': 4, 'x': -2.08821, 'y': -1.74564, 'turn_angle': 0.492199, 'incoming_length': 0.364886, 'outgoing_length': 1.90963, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.45262, 'trim_min': 0.0251191, 'trim_max': 0.364886, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.370525, 'selected_trim': 0.0930726, 'selected_score': 0.590623}, {'index': 5, 'x': -1.80027, 'y': 0.142163, 'turn_angle': 0.192617, 'incoming_length': 1.90963, 'outgoing_length': 1.54711, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00966076, 'trim_max': 0.144911, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.144911, 'selected_score': 0.183677}, {'index': 6, 'x': -1.86409, 'y': 1.68795, 'turn_angle': -0.572621, 'incoming_length': 1.54711, 'outgoing_length': 0.543636, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0294399, 'trim_max': 0.441599, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.38, 'selected_trim': 0.111872, 'selected_score': 0.640791}, {'index': 7, 'x': -1.58863, 'y': 2.15663, 'turn_angle': -0.323915, 'incoming_length': 0.543636, 'outgoing_length': 0.454479, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0163388, 'trim_max': 0.245083, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.43, 'selected_trim': 0.233645, 'selected_score': 0.273141}, {'index': 8, 'x': -1.24561, 'y': 2.45478, 'turn_angle': -0.226586, 'incoming_length': 0.454479, 'outgoing_length': 1.72636, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.011378, 'trim_max': 0.17067, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.17067, 'selected_score': 0.209403}, {'index': 9, 'x': 0.278473, 'y': 3.26562, 'turn_angle': -0.31021, 'incoming_length': 1.72636, 'outgoing_length': 0.907356, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0156361, 'trim_max': 0.234541, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.234541, 'selected_score': 0.314828}, {'index': 10, 'x': 1.17138, 'y': 3.42693, 'turn_angle': -0.334715, 'incoming_length': 0.907356, 'outgoing_length': 0.637001, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0168938, 'trim_max': 0.253407, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.253407, 'selected_score': 0.309836}, {'index': 11, 'x': 1.80064, 'y': 3.32797, 'turn_angle': -0.210727, 'incoming_length': 0.637001, 'outgoing_length': 0.910182, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0105755, 'trim_max': 0.158632, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.158632, 'selected_score': 0.22328}, {'index': 12, 'x': 2.65031, 'y': 3.00162, 'turn_angle': 0.366025, 'incoming_length': 0.910182, 'outgoing_length': 2.34969, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0185084, 'trim_max': 0.277626, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.277626, 'selected_score': 0.184893}]",13,78,260,none,13,0,0.0,252,0.323115,674,0,0,"{'angular acceleration iteration did not converge': 21, 'transition requires a reversing inner wheel': 15}",0.020216,adaptive,0.05,,0,224,SmacHybrid,62667a1f79e858d428b495fc17bf9624e6fd92f883c64015f17cf579575a6a6a,286,2935e40286c2913e62c311916250c1dd57b3b932cb39b6585aa12f5842eecad4,0,1,southwest_northeast_weave,True,5.7689370653959084,3.042426452940271,14.220608864616706,1,0.03328401399994618
0.012,3.6063475434320424,0.046258660462087854,0.0177632151224299,,0.4700735246994198,0.16464466339406925,0.18825146149581692,0,326,1.5,252,4.65548,4.65548,0,253,14.2162,0,True,11.7466,11.7466,228,14.3279,0,True,simple_lower_peak_cost,simple,3.60635,3.60635,228,14.1823,0,True,1.6923559909807533,adaptive_hybrid_fixed,0.05,162,023419d191c082004261418c4531cd6cf4f73bc3fa7dcf5431f187bb8f4e4257,14.181184807033866,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,SmacHybrid,62667a1f79e858d428b495fc17bf9624e6fd92f883c64015f17cf579575a6a6a,285,2935e40286c2913e62c311916250c1dd57b3b932cb39b6585aa12f5842eecad4,0,1,southwest_northeast_weave,True,3.6063475434320424,1.6923559909807533,14.181184807033866,1,0.018204974000582297
0.021,3.6063475434320424,0.046258660462087854,0.0177632151224299,,0.4700735246994198,0.16464466339406925,0.18825146149581692,0,326,1.5,252,5.76894,5.76894,0,253,14.2213,0,True,11.7466,11.7466,228,14.3279,0,True,simple_lower_peak_cost,simple,3.60635,3.60635,228,14.1823,0,True,1.6923559909807533,adaptive_hybrid,0.05,162,023419d191c082004261418c4531cd6cf4f73bc3fa7dcf5431f187bb8f4e4257,14.181184807033866,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,SmacHybrid,62667a1f79e858d428b495fc17bf9624e6fd92f883c64015f17cf579575a6a6a,285,2935e40286c2913e62c311916250c1dd57b3b932cb39b6585aa12f5842eecad4,0,1,southwest_northeast_weave,True,3.6063475434320424,1.6923559909807533,14.181184807033866,1,0.028940815000169096
0.006,8.882404242063306,4.440892098500626e-16,5.066805220554603e-17,,0.5097974957075945,0.2146446641391273,0.2146446641391273,0,347,,,,,,,,,,,,,,,,,,,,,,,,3.5410513418659675,raw,0.05,165,c3cedbd6c9cda112dd44ea84d0223cb5fe43afcc378f1d79121e41aaad0f9a64,14.628471496566755,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,SmacHybrid,1406776bacdd64c15f5682232ae538599cd34062aebdb349f69e188950784694,294,c3cedbd6c9cda112dd44ea84d0223cb5fe43afcc378f1d79121e41aaad0f9a64,0,1,northwest_southeast_weave,True,8.882404242063306,3.5410513418659675,14.628471496566755,1,0.00848670300001686
0.0,2.4869831888372547,0.047286985007946265,0.013371459670794157,,0.5107838202616976,0.2146446641391273,0.2146446641391273,0,333,,,,,,,,,,,,,,,,,,,,,,,,2.300689431626314,simple,0.05,165,9892de652cffd73a06162b0cd55a1dedac577f8d7a58f8e2ff19126ba89c92e1,14.528658276095925,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,SmacHybrid,1406776bacdd64c15f5682232ae538599cd34062aebdb349f69e188950784694,292,c3cedbd6c9cda112dd44ea84d0223cb5fe43afcc378f1d79121e41aaad0f9a64,0,1,northwest_southeast_weave,True,2.4869831888372547,2.300689431626314,14.528658276095925,1,0.005824112000482273
0.0,6.117773312923148,0.008644592860625014,0.002052028280395127,,0.5129285646177597,0.2146446641391273,0.2146446641391273,0,333,,,,,,,,,,,,,,,,,,,,,,,,4.621075617760931,savitzky_golay,0.05,165,95894208ce86179568bba8f47671b6af33483b555c961f710e675eca07125fa6,14.614435848550396,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,SmacHybrid,1406776bacdd64c15f5682232ae538599cd34062aebdb349f69e188950784694,294,c3cedbd6c9cda112dd44ea84d0223cb5fe43afcc378f1d79121e41aaad0f9a64,0,1,northwest_southeast_weave,True,6.117773312923148,4.621075617760931,14.614435848550396,1,0.0057215540000470355
0.012,6.257826940914045,0.03525252344421226,0.009382457765778663,,0.5153193035915856,0.2146446641391273,0.2146446641391273,0,333,,,,,,,,,,,,,,,,,,,,,,,,3.630148195915026,constrained,0.05,165,41ef9bb12aad686c6a8f88972ffb6633ef0894773327663b0cb16da0a9247ec9,14.635792808040584,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,SmacHybrid,1406776bacdd64c15f5682232ae538599cd34062aebdb349f69e188950784694,294,c3cedbd6c9cda112dd44ea84d0223cb5fe43afcc378f1d79121e41aaad0f9a64,0,1,northwest_southeast_weave,True,6.257826940914045,3.630148195915026,14.635792808040584,1,0.016696251000212214
0.009000000000000001,3.403592355047015,0.04553583102345249,0.014727550633249376,,0.5030739519913374,0.2146446641391273,0.2146446641391273,0,575,,,,,,,,,,,,,,,,,,,,,,,,2.8990461600501725,pivot_g2_fixed,0.05,570,33d004409fc405c394dec1715d2ec2ae43ac23da4e9ffdbca3d12d4e82e137db,14.545880729002919,0,47,"[[-5, 3], [-4.27365, 3.07552], [-3.42811, 3.40002], [1.41442, 3.40002], [2.13105, 3.29426], [3.17887, 2.56056], [4.10949, 1.55677], [4.98571, -1.42105], [4.82501, -2.69455], [5, -3]]",165,0.075,0.0455358,0.15,0,10,0,9,"[{'index': 0, 'x': -4.27365, 'y': 3.07552, 'turn_angle': 0.262844, 'incoming_length': 0.730263, 'outgoing_length': 0.905677, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.198276, 'selected_score': 1}, {'index': 1, 'x': -3.42811, 'y': 3.40002, 'turn_angle': -0.366445, 'incoming_length': 0.905677, 'outgoing_length': 4.84252, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 9, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.277951, 'selected_score': 0.85}, {'index': 2, 'x': 1.41442, 'y': 3.40002, 'turn_angle': -0.146532, 'incoming_length': 4.84252, 'outgoing_length': 0.724397, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.110096, 'selected_score': 1}, {'index': 3, 'x': 2.13105, 'y': 3.29426, 'turn_angle': -0.464338, 'incoming_length': 0.724397, 'outgoing_length': 1.27916, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1, 'selected_trim': 0.236432, 'selected_score': 0.889745}, {'index': 4, 'x': 3.17887, 'y': 2.56056, 'turn_angle': -0.212339, 'incoming_length': 1.27916, 'outgoing_length': 1.36881, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.159855, 'selected_score': 0.85}, {'index': 5, 'x': 4.10949, 'y': 1.55677, 'turn_angle': -0.461416, 'incoming_length': 1.36881, 'outgoing_length': 3.10406, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 9, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.352336, 'selected_score': 0.85}, {'index': 6, 'x': 4.98571, 'y': -1.42105, 'turn_angle': -0.411695, 'incoming_length': 3.10406, 'outgoing_length': 1.2836, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 9, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.313208, 'selected_score': 1}, {'index': 7, 'x': 4.82501, 'y': -2.69455, 'turn_angle': 0.645779, 'incoming_length': 1.2836, 'outgoing_length': 0.352025, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 3, 'states': 0, 'selected_radius': 0.4, 'selected_trim': 0.13384, 'selected_score': 0.9}]",8,0,72,none,8,0,0.0,252,0.917468,570,0,0,"{'angular acceleration iteration did not converge': 4, 'transition would overlap an adjacent corner window': 7}",0.00760945,fixed,0.05,,0,61,SmacHybrid,1406776bacdd64c15f5682232ae538599cd34062aebdb349f69e188950784694,292,c3cedbd6c9cda112dd44ea84d0223cb5fe43afcc378f1d79121e41aaad0f9a64,0,1,northwest_southeast_weave,True,3.403592355047015,2.8990461600501725,14.545880729002919,1,0.019285616999695776
0.015000000000000001,2.2741098120843204,0.059901740927784844,0.016303868139380034,,0.5207554320418912,0.2146446641391273,0.2146446641391273,0,642,,,,,,,,,,,,,,,,,,,,,,,,1.1149154042913976,pivot_g2,0.05,637,ba04f4c9efbd94b1451ee3f944584c317604367e8b58672a3d82e568e98401a3,14.528680567921231,252,127,"[[-5, 3], [-4.27365, 3.07552], [-3.42811, 3.40002], [1.41442, 3.40002], [2.13105, 3.29426], [3.17887, 2.56056], [4.10949, 1.55677], [4.98571, -1.42105], [4.82501, -2.69455], [5, -3]]",165,0.075,0.0455358,0.15,0,10,0,9,"[{'index': 0, 'x': -4.27365, 'y': 3.07552, 'turn_angle': 0.262844, 'incoming_length': 0.730263, 'outgoing_length': 0.905677, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0132184, 'trim_max': 0.198276, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.198276, 'selected_score': 0.147899}, {'index': 1, 'x': -3.42811, 'y': 3.40002, 'turn_angle': -0.366445, 'incoming_length': 0.905677, 'outgoing_length': 4.84252, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0185301, 'trim_max': 0.277951, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.277951, 'selected_score': 0.320749}, {'index': 2, 'x': 1.41442, 'y': 3.40002, 'turn_angle': -0.146532, 'incoming_length': 4.84252, 'outgoing_length': 0.724397, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00733974, 'trim_max': 0.110096, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.110096, 'selected_score': 0.204313}, {'index': 3, 'x': 2.13105, 'y': 3.29426, 'turn_angle': -0.464338, 'incoming_length': 0.724397, 'outgoing_length': 1.27916, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0236432, 'trim_max': 0.354648, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.354648, 'selected_score': 0.290842}, {'index': 4, 'x': 3.17887, 'y': 2.56056, 'turn_angle': -0.212339, 'incoming_length': 1.27916, 'outgoing_length': 1.36881, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.010657, 'trim_max': 0.159855, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.159855, 'selected_score': 0.177504}, {'index': 5, 'x': 4.10949, 'y': 1.55677, 'turn_angle': -0.461416, 'incoming_length': 1.36881, 'outgoing_length': 3.10406, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.023489, 'trim_max': 0.352336, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.352336, 'selected_score': 0.295902}, {'index': 6, 'x': 4.98571, 'y': -1.42105, 'turn_angle': -0.411695, 'incoming_length': 3.10406, 'outgoing_length': 1.2836, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0208805, 'trim_max': 0.313208, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.313208, 'selected_score': 0.199955}, {'index': 7, 'x': 4.82501, 'y': -2.69455, 'turn_angle': 0.645779, 'incoming_length': 1.2836, 'outgoing_length': 0.352025, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.05208, 'trim_min': 0.0334599, 'trim_max': 0.352025, 'evaluations': 20, 'safe_feasible': 16, 'states': 6, 'selected_radius': 1.05208, 'selected_trim': 0.352025, 'selected_score': 0.340536}]",8,48,160,none,8,0,0.0,252,0.247212,637,0,0,"{'angular acceleration iteration did not converge': 15, 'transition requires a reversing inner wheel': 9}",0.0119296,adaptive,0.05,,0,136,SmacHybrid,1406776bacdd64c15f5682232ae538599cd34062aebdb349f69e188950784694,292,c3cedbd6c9cda112dd44ea84d0223cb5fe43afcc378f1d79121e41aaad0f9a64,0,1,northwest_southeast_weave,True,2.2741098120843204,1.1149154042913976,14.528680567921231,1,0.023579298999720777
